age,workclass,fnlwgt,education.num,marital.status,sex,capital.gain,capital.loss,hours.per.week,income,Race_Amer-Indian-Eskimo,Race_Asian-Pac-Islander,Race_Black,Race_Other,Race_White,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
19,0,182590,6,0,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
59,2,93211,13,2,0,0,0,22,1,0,0,0,0,1,0,0,1,0,0,0
49,2,219021,10,-2,1,0,0,48,1,0,0,0,0,1,0,0,1,0,0,0
37,6,137229,11,-2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
31,5,281030,9,2,1,0,0,45,0,0,0,0,0,1,0,1,0,0,0,0
21,6,234108,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
27,6,46868,13,0,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
20,0,162667,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
51,6,173291,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
46,6,305160,2,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
48,6,212954,10,2,1,0,0,60,1,0,0,0,0,1,0,1,0,0,0,0
39,2,112284,14,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
41,6,152958,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
21,6,145389,10,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
54,7,119570,12,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
40,6,272343,9,2,0,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
44,6,187720,9,2,1,0,0,41,0,0,0,0,0,1,0,1,0,0,0,0
50,6,145409,9,2,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0
42,6,208726,10,-2,0,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
34,6,203488,9,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
46,6,330416,10,2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
35,6,25803,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
38,6,171150,12,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
30,6,329425,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
22,6,185452,13,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
21,6,201179,9,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
40,6,182268,1,1,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
56,5,95763,9,2,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0
48,6,125892,5,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
21,6,121407,11,0,0,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
52,6,373367,7,-3,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
60,2,165982,14,2,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
45,6,165484,16,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
30,6,156890,9,2,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
43,6,244172,9,2,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
36,6,219814,5,2,1,0,0,35,0,0,0,0,0,1,0,1,0,0,0,0
42,6,171841,15,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,1,0
62,6,205643,15,2,1,0,0,45,1,0,0,0,0,1,0,1,0,0,0,0
65,0,174904,9,-1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
45,6,102559,11,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
47,6,60267,13,2,1,0,0,38,1,0,0,0,0,1,0,0,1,0,0,0
43,6,388725,12,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
24,6,215712,10,0,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
44,6,171722,9,-1,0,0,0,39,0,0,0,0,0,1,0,0,0,1,0,0
25,6,193051,9,0,1,0,0,25,0,0,0,0,0,1,0,0,1,0,0,0
21,6,305446,10,0,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
29,6,146949,11,2,1,0,0,43,0,0,0,0,0,1,0,0,0,0,1,0
21,6,322144,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
41,7,75742,15,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,1,0
64,0,380687,13,2,0,0,0,8,0,0,0,1,0,0,0,0,0,1,0,0
55,5,95149,10,2,1,0,0,99,0,0,0,0,0,1,0,0,0,1,0,0
42,6,68469,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
63,5,27653,9,2,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
21,6,410439,10,0,1,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1
28,6,37821,11,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,1
45,6,228570,9,2,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1
21,6,141453,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
34,6,88215,14,2,0,0,0,40,1,0,1,0,0,0,0,0,0,0,1,0
53,6,48641,8,0,0,0,0,35,0,0,0,0,1,0,0,0,0,1,0,0
45,6,185385,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
47,6,341471,9,-2,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
41,6,163322,7,-2,0,0,0,36,0,0,0,0,0,1,0,0,1,0,0,0
43,7,602513,14,2,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
53,2,287192,2,2,1,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
34,6,215047,10,0,1,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
59,6,308118,12,-3,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
53,6,137192,13,-2,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,0
33,6,275369,4,-1,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0
45,6,99971,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
48,7,103713,14,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
42,6,253770,10,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
46,5,31267,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
17,6,198146,7,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,1
23,6,178207,10,0,0,0,0,35,0,1,0,0,0,0,0,0,0,1,0,0
21,6,317175,9,0,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
53,4,221791,9,-2,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0
61,7,187124,9,2,1,0,0,20,1,0,0,0,0,1,0,0,1,0,0,0
58,3,280519,9,-2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
36,6,207568,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
45,2,192684,10,-2,0,0,0,38,0,0,0,1,0,0,1,0,0,0,0,0
39,6,103260,13,2,0,0,0,30,1,0,0,0,0,1,0,1,0,0,0,0
48,7,382242,16,2,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
41,6,106900,13,2,1,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
50,6,55527,12,-2,1,0,0,45,0,0,0,1,0,0,0,1,0,0,0,0
23,6,33884,10,-1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
41,6,29762,10,2,1,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0
47,4,168109,9,2,1,0,0,70,0,0,0,0,0,1,1,0,0,0,0,0
51,6,207449,13,2,1,0,0,55,0,0,0,0,0,1,0,0,1,0,0,0
60,7,189098,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
51,6,194259,13,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,2,194630,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
29,2,179681,9,0,0,0,0,37,0,0,0,0,0,1,0,0,0,1,0,0
42,3,136996,10,2,1,0,0,48,0,0,0,1,0,0,0,0,0,1,0,0
32,6,143604,9,-2,0,0,0,16,0,0,0,1,0,0,0,0,0,1,0,0
34,6,261799,11,2,1,0,0,45,1,0,0,1,0,0,1,0,0,0,0,0
48,6,143281,9,-3,0,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0
38,6,185556,10,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
38,6,111499,15,0,0,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
40,5,280433,13,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
39,6,37314,14,0,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
38,6,103408,14,2,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0
26,6,270151,13,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
23,3,96748,10,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
20,6,164775,3,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
49,6,190319,13,1,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0
23,6,213115,9,0,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
47,6,156926,13,2,1,0,0,45,1,0,0,0,0,1,0,0,1,0,0,0
43,6,112967,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
56,6,35373,10,-2,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
60,5,220342,7,2,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
29,6,163167,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
25,6,404951,13,0,0,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0
39,6,122032,11,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
47,6,251508,9,-2,0,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
50,5,197054,15,-2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
64,5,36960,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
35,6,165930,10,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
25,0,178960,7,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
42,6,214503,13,2,1,0,0,44,1,0,0,0,0,1,0,0,0,0,1,0
51,6,110458,13,-1,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
21,6,202125,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
53,5,284329,14,-2,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
29,6,192924,11,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
37,6,340614,14,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
20,6,196678,8,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
18,6,266489,10,0,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
47,0,99127,11,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
23,7,215395,11,0,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
36,7,183898,13,-2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
48,6,97176,9,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
40,6,145160,10,2,1,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0
51,6,357949,13,-2,0,0,0,16,0,0,0,0,0,1,0,0,0,0,1,0
59,6,177120,5,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,288229,10,2,0,0,0,40,0,0,1,0,0,0,0,0,0,0,0,1
39,6,509060,10,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,47932,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
38,6,103925,9,2,0,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
44,3,183829,13,0,0,0,0,38,0,0,0,0,0,1,1,0,0,0,0,0
51,6,138852,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
54,6,188186,9,0,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
22,6,34616,10,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1
19,6,220819,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,4,281540,12,2,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
53,6,47396,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
28,6,141350,13,2,1,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
19,6,331433,9,0,1,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
40,4,346532,10,2,1,0,0,40,1,0,0,1,0,0,1,0,0,0,0,0
21,6,241367,10,0,1,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0
39,6,216256,13,2,1,0,0,60,1,0,0,0,0,1,0,0,1,0,0,0
36,6,116138,9,2,1,0,0,40,0,0,1,0,0,0,0,0,0,0,1,0
18,6,193166,5,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,1
50,6,81548,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
18,6,167979,7,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1
19,6,67759,9,0,1,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0
53,6,200190,10,-2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
49,6,403112,9,-2,0,0,0,32,0,0,0,1,0,0,0,0,0,1,0,0
40,6,214891,13,1,1,0,0,45,0,0,0,0,1,0,0,0,0,1,0,0
31,6,142675,10,0,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
47,5,88500,9,2,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
35,2,145308,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
47,2,204377,10,0,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
43,5,260696,14,-2,0,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0
51,6,231181,10,0,1,0,0,21,0,0,0,0,0,1,0,0,0,1,0,0
54,6,260052,14,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
76,2,178665,5,2,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
33,6,226267,4,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,0,1
19,6,111232,8,0,1,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
26,6,212748,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
23,6,110677,10,0,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
24,6,306779,10,0,1,0,0,65,0,0,0,0,0,1,0,0,0,0,0,1
48,6,318331,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
36,3,143385,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
53,6,94081,13,2,1,0,0,44,1,0,0,0,0,1,0,0,1,0,0,0
22,6,194723,13,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0
43,6,163985,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
31,6,189759,12,2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
53,3,195922,14,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
36,4,54159,13,2,1,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
47,2,166863,9,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
52,6,104501,10,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
39,6,210626,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
24,6,448026,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
21,6,189749,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
29,6,90934,13,0,1,0,0,64,1,0,1,0,0,0,0,0,0,0,1,0
34,3,253121,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
28,6,181776,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
61,6,162397,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
20,6,70708,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
47,3,103406,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
40,6,224658,13,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
26,2,213451,10,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,0
53,6,139671,10,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
26,6,36201,13,0,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1
17,2,173497,7,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,1,0
46,6,375606,16,0,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
45,5,107231,13,-2,1,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0
23,6,216811,9,0,0,0,0,16,0,0,0,0,0,1,1,0,0,0,0,0
41,6,288679,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
26,6,105516,13,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
28,5,282972,13,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
18,7,117372,7,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1
38,6,112497,9,0,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
28,6,192384,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
49,6,43348,14,0,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
29,6,181822,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
43,2,216070,14,2,0,0,0,50,1,1,0,0,0,0,0,0,1,0,0,0
34,3,112062,14,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
30,6,218551,11,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
25,6,404616,13,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
27,6,169460,13,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
25,6,240081,9,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1
22,6,147655,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
26,6,90277,9,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
49,6,60751,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
39,6,491000,13,0,1,0,0,45,0,0,0,1,0,0,0,0,1,0,0,0
33,6,399088,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
40,6,34987,13,0,1,0,0,53,0,0,0,0,0,1,0,0,0,0,0,1
26,0,167835,13,2,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
31,6,288983,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
28,6,266070,10,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
25,2,31873,13,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
25,6,294400,4,2,1,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0
19,0,184308,10,2,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
36,5,175769,15,2,1,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0
56,6,182273,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
34,6,106541,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
39,6,138192,13,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
31,6,196791,15,-2,0,0,0,45,1,0,0,0,0,1,0,0,0,0,1,0
22,6,223019,9,0,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0
44,6,109273,10,0,1,0,0,38,0,0,0,0,0,1,0,1,0,0,0,0
60,5,95490,9,2,1,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1
65,6,149131,7,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
44,6,219155,10,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
53,2,82783,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
28,6,214858,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
41,6,170230,13,-2,0,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
40,7,209344,9,-2,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0
35,6,90406,7,2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
41,7,299813,5,2,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,1
28,6,188064,9,2,1,0,0,35,0,0,0,0,0,1,0,1,0,0,0,0
53,6,246117,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
26,6,132749,10,0,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
28,2,201099,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
27,6,97490,10,-2,0,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
27,6,221252,9,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0
26,6,116991,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
53,6,161691,9,-3,0,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1
34,6,107793,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
50,7,194514,14,0,1,0,0,50,0,0,0,1,0,0,0,0,0,0,1,0
30,6,278502,9,-2,0,0,0,62,0,0,0,1,0,0,1,0,0,0,0,0
47,6,343742,9,-1,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0
27,0,204074,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
55,4,31965,10,2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
21,6,143604,10,0,0,0,0,29,0,0,0,0,0,1,0,0,0,1,0,0
35,6,174308,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,5,162551,8,2,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,1
39,7,372525,14,2,1,0,0,60,1,0,0,0,0,1,0,0,1,0,0,0
30,6,75167,13,2,1,0,0,55,0,0,0,0,0,1,0,0,1,0,0,0
19,6,93518,10,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
25,0,126797,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
57,5,25124,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
21,6,112137,10,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,0
30,0,58798,4,-3,0,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0
25,5,21472,10,0,0,0,0,22,0,0,0,0,0,1,0,0,0,1,0,0
32,6,90969,11,2,1,0,0,45,1,0,0,0,0,1,0,0,0,1,0,0
42,6,52849,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
39,5,106347,10,-2,1,0,0,47,0,0,0,0,0,1,0,0,0,0,0,1
48,6,199735,13,-2,0,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0
24,6,488541,10,0,0,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0
46,6,403911,11,2,1,0,0,40,1,0,0,1,0,0,0,1,0,0,0,0
53,6,172991,10,2,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1
36,4,210945,10,2,1,0,0,70,0,0,0,0,0,1,1,0,0,0,0,0
34,6,157446,9,-2,1,0,0,45,0,0,0,0,0,1,0,1,0,0,0,0
25,6,109390,9,0,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
45,6,144579,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
31,4,203488,12,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
21,6,202871,9,0,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
44,6,336906,10,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
34,6,177596,11,2,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
30,6,79448,10,-2,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0
32,2,191731,10,0,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
46,0,233014,9,-2,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
29,6,133937,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
20,6,219211,10,0,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
35,3,94529,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
35,6,247547,9,-1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0
29,6,29361,9,0,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
21,6,166851,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
43,4,197069,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
33,6,153588,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
61,4,151369,15,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
42,6,174112,14,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
33,6,520033,8,2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
35,3,194828,10,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0
32,0,216908,9,2,1,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0
22,6,126613,10,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
61,6,26254,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
24,6,67804,9,0,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
58,2,53481,14,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,1,0
42,6,412379,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
56,6,220187,10,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
26,0,256141,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
25,6,268222,9,-1,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
59,6,99131,9,2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
36,6,98389,12,2,1,0,0,44,1,0,0,0,0,1,0,0,1,0,0,0
18,0,211177,8,0,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0
18,6,115443,7,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
28,6,65078,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
20,6,24896,9,2,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0
19,6,184710,10,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
28,6,410450,13,-2,0,0,0,48,1,0,0,0,0,1,0,0,0,1,0,0
37,6,83893,11,2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
23,6,113309,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
60,6,160625,10,-2,1,0,0,47,0,0,0,0,0,1,0,1,0,0,0,0
17,2,340043,8,0,0,0,0,12,0,0,0,0,0,1,1,0,0,0,0,0
29,3,243875,11,-2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
34,6,554206,9,-1,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0
36,6,361888,10,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
37,5,205359,10,2,0,0,0,15,0,0,0,0,0,1,0,0,1,0,0,0
47,3,167281,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
